status,dataset,model,device,entanglement,optimization_level,num_qubits,run_idx,seed,gpu_id,aggregate_depth,aggregate_two_qubit_gates,mean_readout_error,accuracy,balanced_accuracy,f1_score,mcc,roc_auc,g_mean,kernel_time,classifier_time,total_time,zz_reps,layout
success,UNSW_2018_IoT_Botnet_Final_10_Best,QVE,FakeSherbrooke,full,0,6,4,1024,1,385,150,0.0534261067708333,0.992,0.9893223946282164,0.9920970179646138,0.955187393747258,0.9986756058974188,0.9893168627620524,668.434940080042,1.9628376549808308,670.3977777350228,2,worst_healthy_path
success,UNSW_2018_IoT_Botnet_Final_10_Best,QWE,FakeKolkataV2,full,0,6,0,42,2,199,225,0.0157999999999999,0.9953333333333332,0.9786525191831014,0.9952961057398028,0.9727028541761238,0.998108744608376,0.9784354644394682,751.1257904290687,1.1586738040205091,752.2844642330892,2,worst_healthy_path
success,UNSW_2018_IoT_Botnet_Final_10_Best,QWE,FakeKolkataV2,full,0,6,1,123,0,199,225,0.0157999999999999,0.9926666666666668,0.989690854466094,0.992744784620667,0.9587324290599396,0.9989693431108316,0.9896840243492936,689.8728141860338,4.628791844006628,694.5016060300404,2,worst_healthy_path
success,UNSW_2018_IoT_Botnet_Final_10_Best,QWE,FakeKolkataV2,full,0,6,2,456,1,199,225,0.0157999999999999,0.992,0.9642980453592096,0.9918966481480505,0.9529093397764344,0.9994949781243077,0.9636903841002754,679.0717483749613,4.5012204280355945,683.5729688029969,2,worst_healthy_path
success,UNSW_2018_IoT_Botnet_Final_10_Best,QWE,FakeKolkataV2,full,0,6,3,789,2,199,225,0.0157999999999999,0.9913333333333332,0.9701856728385836,0.9912921816265688,0.949344541570174,0.9945632849096372,0.9698337368100788,689.4217583691934,4.122323037008755,693.5440814062022,2,worst_healthy_path
success,UNSW_2018_IoT_Botnet_Final_10_Best,QWE,FakeKolkataV2,full,0,6,4,1024,0,199,225,0.0157999999999999,0.9906666666666668,0.9823293876352092,0.9907522173435044,0.9471327483613752,0.9964390804479236,0.9822753721071562,1489.8994235921418,6.126842476078309,1496.02626606822,2,worst_healthy_path
success,UNSW_2018_IoT_Botnet_Final_10_Best,QWE,FakeSherbrooke,full,0,6,0,42,1,563,225,0.0534261067708333,0.994,0.9716595121900944,0.9939324489336228,0.9648057795140352,0.9987477518796606,0.9712673425250924,1534.5655616070144,2.4643010939471424,1537.0298627009615,2,worst_healthy_path
success,UNSW_2018_IoT_Botnet_Final_10_Best,QWE,FakeSherbrooke,full,0,6,1,123,2,563,225,0.0534261067708333,0.994,0.9904277741418492,0.994046009293192,0.965925857436708,0.997340905225946,0.9904179391882704,1523.8938650620405,3.7870867248857394,1527.680951786926,2,worst_healthy_path
success,UNSW_2018_IoT_Botnet_Final_10_Best,QWE,FakeSherbrooke,full,0,6,2,456,0,563,225,0.0534261067708333,0.9926666666666668,0.9615384615384616,0.9925348012232416,0.9568983858893686,0.9985725402085018,0.9607689228305228,1930.197699774988,3.908114147023298,1934.1058139220115,2,worst_healthy_path
success,UNSW_2018_IoT_Botnet_Final_10_Best,QWE,FakeSherbrooke,full,0,6,3,789,1,563,225,0.0534261067708333,0.994,0.9685314685314684,0.9939124426101495,0.9648259030152228,0.9898686427794756,0.9680201119103554,1933.7755137068448,3.0712668790947646,1936.84678058594,2,worst_healthy_path
success,UNSW_2018_IoT_Botnet_Final_10_Best,QWE,FakeSherbrooke,full,0,6,4,1024,2,563,225,0.0534261067708333,0.992,0.9861943509695904,0.9920733291515752,0.9547222368707856,0.9942025549984282,0.9861682618190564,1933.978497118922,2.732640269096009,1936.711137388018,2,worst_healthy_path
success,UNSW_NB15,QSVC,FakeKolkataV2,full,0,6,0,42,0,135,150,0.0157999999999999,0.8313333333333334,0.8443193461162168,0.834280479837841,0.6647824816887773,0.923755286613409,0.8430199394489064,245.38166647299656,1.0733216459630055,246.4549881189596,2,worst_healthy_path
