dataset,model,entanglement,optimization_level,device,num_qubits,n_runs,mean_readout_error,aggregate_depth,accuracy_mean,accuracy_std,accuracy_ci95,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_ci95,f1_score_mean,f1_score_std,f1_score_ci95,mcc_mean,mcc_std,mcc_ci95,roc_auc_mean,roc_auc_std,roc_auc_ci95,g_mean_mean,g_mean_std,g_mean_ci95,total_time_mean,total_time_std,total_time_ci95
UNSW_2018_IoT_Botnet_Final_10_Best,QWE,linear,3,FakeKolkataV2,6,10,0.012177777777777777,48.0,0.9950666666666667,0.0019676394329936646,0.0012195555555555592,0.9850740269310647,0.00598148841364484,0.0037073649282649145,0.9950686340196112,0.0019494989019249371,0.0012083119379116829,0.9715277013358634,0.011144554196391095,0.006907466254485531,0.9976052687180174,0.004216741663537734,0.0026135635604160982,0.9849754764100795,0.00607400162952243,0.003764705213529562,367.6614150591078,28.1406591728446,17.441761257560977
UNSW_2018_IoT_Botnet_Final_10_Best,QWE,linear,3,ideal,6,10,,42.0,0.9949999999999999,0.001943650631615106,0.0012046871424196074,0.9847243765814142,0.005866217110054748,0.0036359190340974337,0.9950012345817901,0.0019252210386069947,0.0011932643623295204,0.9711334468074508,0.011005786119969945,0.006821456909635348,0.997682567984705,0.004039679110243254,0.002503819052895939,0.9846218579019765,0.005956835771873452,0.003692085062590707,445.6725943134399,55.558756133900346,34.43567381639929
UNSW_NB15,QSVC,full,0,FakeKolkataV2,6,10,0.012177777777777777,135.0,0.8580666666666665,0.018985244432791478,0.011767176411159905,0.8533432403904534,0.007123092415831334,0.004414938419508054,0.8587422443920782,0.016716571985163527,0.010361038660082722,0.7037846302824443,0.034954872648786134,0.021665254526692268,0.9509986814262211,0.004510894210098054,0.002795881197643289,0.8513884216448957,0.0075325250337891295,0.0046687073852460445,270.6635231499211,5.134716697698208,3.1825303812672203
UNSW_NB15,QSVC,full,0,ideal,6,10,,124.0,0.8570666666666668,0.01797171989680962,0.011138987395518987,0.8523197051410756,0.006673182933511394,0.004136081633320554,0.8576842806220355,0.01557384672162109,0.00965277020385111,0.7022193526589313,0.03232612204751429,0.020035938023783263,0.9517154779047878,0.003847568778166404,0.002384747835458765,0.850104332724451,0.008048541239121177,0.004988537542853696,279.888350737514,10.371696460332291,6.428444066853027
UNSW_NB15,QSVC,full,3,FakeKolkataV2,6,10,0.012177777777777777,134.0,0.8592000000000001,0.01733276352339767,0.010742958132288274,0.8535853588451333,0.006399940958914819,0.003966724502871494,0.8596927175733635,0.014894112582501623,0.009231466619584818,0.705982613387854,0.032091395609134835,0.01989045307000497,0.9505972201479121,0.0035099358839274035,0.0021754807995359284,0.8513172134090279,0.008469684299938185,0.005249564716273183,257.3070155450725,23.759128501511135,14.726060411938102
UNSW_NB15,QSVC,full,3,ideal,6,10,,124.0,0.8570666666666668,0.01797171989680962,0.011138987395518987,0.8523197051410756,0.006673182933511394,0.004136081633320554,0.8576842806220355,0.01557384672162109,0.00965277020385111,0.7022193526589313,0.03232612204751429,0.020035938023783263,0.9516877467083728,0.003824588565668779,0.0023705045521877615,0.850104332724451,0.008048541239121177,0.004988537542853696,277.5272521292092,4.9076972572150375,3.0418222742747054
UNSW_NB15,QSVC,linear,0,FakeKolkataV2,6,10,0.012177777777777777,29.0,0.8462666666666667,0.015521231973503538,0.009620159245107875,0.850646070794238,0.006927264610342657,0.004293563088178872,0.8480170758442149,0.013694726151359445,0.00848807920783126,0.6871454012880136,0.02216690491263909,0.013739190007261797,0.94061737930387,0.006682153545526079,0.004141641676251082,0.8489584874735154,0.007551485874037415,0.004680459435786938,123.20505824947031,5.4827146795246495,3.3982217650350544
UNSW_NB15,QSVC,linear,0,ideal,6,10,,25.0,0.8490666666666666,0.0193249023762567,0.011977698585596792,0.848871915423491,0.005251390528854594,0.0032548455710264715,0.8502086207576003,0.016772094801426038,0.01039545205813605,0.6906533292478226,0.0296462112103732,0.018374912078162522,0.9408593623265837,0.006079648487621506,0.0037682051724400637,0.8464588595557346,0.005619480873153204,0.0034829903300755112,145.22124624551506,14.829106069978172,9.191175165690419
UNSW_NB15,QSVC,linear,3,FakeKolkataV2,6,10,0.012177777777777777,29.0,0.8473333333333333,0.01792439540451183,0.011109655371303654,0.8498097594684815,0.004354162497710397,0.0026987378758694977,0.8487956495632204,0.015427450090042517,0.009562032631528404,0.6894115968310999,0.027836831441362127,0.01725344687859087,0.9392159586373289,0.008596904675648437,0.005328416722070428,0.8475389666886037,0.0050025585171834044,0.00310061789234453,138.42708218822955,35.35674728272015,21.914339005399533
UNSW_NB15,QSVC,linear,3,ideal,6,10,,25.0,0.8493999999999999,0.019032006829302506,0.011796160044797168,0.8492131712371755,0.004781574012906402,0.0029636502775652945,0.8505342488122863,0.01647308440875879,0.010210123496697646,0.6913346723503597,0.028944802089135285,0.01794017420079564,0.9408798897166755,0.007634772112119956,0.004732080780964164,0.8467952469051369,0.005303072104579051,0.0032868781435281985,149.9034764305805,25.506422777080513,15.809044623999236
UNSW_NB15,QVE,full,0,FakeKolkataV2,6,10,0.012177777777777777,139.0,0.8895333333333332,0.006166816814988878,0.0038222326614844484,0.8545049214802759,0.010272173653079497,0.006366759191842687,0.8855112617435692,0.0069602209043256365,0.004313989610814839,0.762642250712328,0.01302172581627066,0.00807094927854359,0.9448454764455294,0.003852857830901195,0.0023880260243068748,0.8449667011573606,0.012687048152499669,0.007863513913441521,332.58068285145566,10.140491943353254,6.285142022574352
UNSW_NB15,QVE,full,0,ideal,6,10,,126.0,0.8887333333333334,0.005071829728029472,0.0031435526336445908,0.8529130790028807,0.0071307303043031895,0.004419672431828794,0.8845743653269968,0.0054683277167203856,0.003389304633104629,0.7611249131681534,0.011522590233179617,0.007141775417605019,0.9442866957591116,0.0034567322195133143,0.0021425048266904374,0.8430348231236483,0.008792172621649578,0.005449445048894156,375.70185443420195,62.18471007484649,38.542482616851984
UNSW_NB15,QVE,full,3,FakeKolkataV2,6,10,0.012177777777777777,138.0,0.8898666666666667,0.006869506784099567,0.004257764416587704,0.8552921434803983,0.0123366107841145,0.007646310582220328,0.8859064151466901,0.00799441446485647,0.004954989420595141,0.7632101372609486,0.01325025299551096,0.008212591891699558,0.943916265438873,0.004959156004580879,0.0030737167363288943,0.8459235198070442,0.015376378525990417,0.009530378148178328,333.34655573244675,8.771157221231107,5.436419568766643
UNSW_NB15,QVE,full,3,ideal,6,10,,126.0,0.8877333333333335,0.005344432894420413,0.003312513826665762,0.853543225718921,0.010491048200737686,0.00650241904196072,0.8838072217868482,0.0061214568204391254,0.0037941182455881605,0.7584169950626316,0.010925128026839275,0.0067714645055756435,0.9439501010238629,0.004406503521133707,0.002731179178289547,0.8442529634900774,0.013600521575249385,0.008429690606633641,350.60383513161213,50.54918586722477,31.330709996694313
UNSW_NB15,QVE,linear,0,FakeKolkataV2,6,10,0.012177777777777777,33.0,0.8800666666666667,0.009056475754200412,0.005613261827643448,0.8465031453107372,0.01773962213341267,0.010995131711374605,0.8759750407758091,0.010498547593447389,0.006507067213718742,0.7410642874675826,0.018993051759952057,0.01177201544266795,0.9384819558392484,0.004703728050000405,0.002915400849876636,0.8369147453004192,0.022329940856464198,0.013840240732162468,195.43692814905663,11.375978629538272,7.050904604217387
UNSW_NB15,QVE,linear,0,ideal,6,10,,27.0,0.8813333333333334,0.010432617417160464,0.006466203267092533,0.8476918634904915,0.018363337882460747,0.011381714737758548,0.8772606583000003,0.01173945281416838,0.007276188237861713,0.7440055264416268,0.023066048665699116,0.014296485079163805,0.9375984592635389,0.005752644981166449,0.003565526299321192,0.8381174136452705,0.022673523622006073,0.014053195536525287,251.4279102674569,50.2518635254613,31.14642770004571
UNSW_NB15,QVE,linear,3,FakeKolkataV2,6,10,0.012177777777777777,33.0,0.8805999999999999,0.008557431251820251,0.0053039508405073495,0.8457071357347072,0.012757280797388545,0.00790704455773506,0.8763699843636653,0.009024059352139138,0.0055931699334874135,0.7426638558224711,0.020137238763145045,0.012481189894521377,0.9370004327315689,0.004669056422009886,0.0028939111522079627,0.8357373086450307,0.015946696172272252,0.009883864687577551,206.95235476109664,73.5349856340717,45.577456293039816
UNSW_NB15,QVE,linear,3,ideal,6,10,,27.0,0.8822666666666666,0.012168366192816077,0.007542031504168925,0.8492274664657102,0.020474793801845453,0.012690408675081455,0.878294514853365,0.013867348380066787,0.008595071573659243,0.7458348744664943,0.02609872088628931,0.016176154795465785,0.9376316130283451,0.005947638207052432,0.003686384352853461,0.8399151288933376,0.025438575892597452,0.015766992689325125,254.1373333193129,51.537447433746586,31.94324086164044
UNSW_NB15,QWE,full,0,FakeKolkataV2,6,10,0.012177777777777777,199.0,0.859,0.01988919925269944,0.012327453413188017,0.8534692986347876,0.008864045904739146,0.005493992571279667,0.8595184250206215,0.017544777666273995,0.010874365859469156,0.7058207000352202,0.036307546928456176,0.022503650731284915,0.9508233073838053,0.002735206547991274,0.0016952985822811786,0.8511977704411707,0.010098672922643543,0.006259222325002106,749.0447907502297,17.358685227916016,10.7590245712022
UNSW_NB15,QWE,full,0,ideal,6,10,,186.0,0.8587333333333333,0.019096764640982696,0.011836297352311908,0.853261531736206,0.009587405803757285,0.0059423356816693034,0.8592578720973437,0.016882512851475007,0.010463889874594096,0.7049031379504087,0.034657949241899966,0.021481219492442333,0.9517437997210996,0.0038288245459815956,0.0023731300399865395,0.8510626110351807,0.011020612213040357,0.0068306462173245595,765.7809554461622,97.85090414915365,60.64861873075661
UNSW_NB15,QWE,full,3,FakeKolkataV2,6,10,0.012177777777777777,209.0,0.8584666666666667,0.019896150133215648,0.012331761613566297,0.853412843284928,0.010316810656025615,0.006394425492900429,0.8590474206440227,0.017687772502636295,0.010962994977272551,0.704821809660868,0.036460152982053226,0.02259823694324781,0.951503595280127,0.004060620848738781,0.0025167988768905994,0.8512290135362918,0.011537291189355061,0.007150887164643176,797.2425492839654,51.01783642826547,31.62118262381677
UNSW_NB15,QWE,full,3,ideal,6,10,,181.0,0.8586666666666666,0.019416169918935824,0.01203426679461407,0.8534510968832032,0.009047324976196106,0.005607590116675638,0.859215753786534,0.01706763728716665,0.010578631188592532,0.7054187314961345,0.03588902711632323,0.022244249464244727,0.9516228497860659,0.0039860176444157696,0.002470559331794703,0.8511748491167811,0.01045995698222865,0.006483148505079887,842.0432552503655,52.20160207603515,32.35488817372887
UNSW_NB15,QWE,linear,0,FakeKolkataV2,6,10,0.012177777777777777,48.0,0.8427333333333333,0.015740017412574494,0.00975576386515134,0.8500186079340788,0.00721493050910371,0.004471860259446763,0.8447954818841141,0.013865214452216971,0.008593748951475138,0.6836920843274983,0.02440404588026468,0.015125784344557492,0.9368022785720811,0.005197743302521175,0.0032215946756550947,0.8480959199513822,0.008013540108064373,0.004966843617068672,370.349437656824,22.004532272589593,13.638550402300583
UNSW_NB15,QWE,linear,0,ideal,6,10,,42.0,0.8472,0.0156876927463443,0.00972333270102462,0.8509745022247499,0.006679129348802071,0.0041397672597019855,0.8487980578997169,0.013592334844034062,0.008424616418056165,0.6894125963628139,0.022192645789027826,0.013755144367739818,0.9363472242828058,0.0049234012393555016,0.003051555703246806,0.8489230047272635,0.007984869348681325,0.004949073296296846,492.8022596879397,31.33132615664975,19.419357142650053
UNSW_NB15,QWE,linear,3,FakeKolkataV2,6,10,0.012177777777777777,48.0,0.8455333333333334,0.018603198981510655,0.011530382187192064,0.8503358214415669,0.005269066143011243,0.003265801030182828,0.847255630485777,0.016293480606708582,0.01009880390688033,0.6881519219978671,0.029228445714155053,0.01811597834097008,0.9361612671969682,0.003317529147037097,0.0020562258684920427,0.8480529113422636,0.005266055747951694,0.0032639351679939897,368.27539201496404,27.196584658478088,16.856617811283133
UNSW_NB15,QWE,linear,3,ideal,6,10,,42.0,0.8450666666666666,0.018271478144371536,0.011324779482223376,0.8502120092450365,0.005744938677572154,0.0035607498828682444,0.8468190518568308,0.01598091703435237,0.009905074997640413,0.6875677391069152,0.028674294181228674,0.017772511662437533,0.9364965822925237,0.0032907959114633948,0.0020396564374188498,0.8478965011859272,0.005757125583321338,0.0035683034053085,449.46451321729694,64.3620159877249,39.89199080299097
