dataset,config,feature_map,reps,entanglement,optimization,optimization_level,optimization_name,optimization_description,run,seed,gpu_id,accuracy,f1_score,mcc,training_time,circuit_depth,total_gates,two_qubit_gates
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,3,456,1,0.994,0.9939124426101495,0.9648259030152229,387.5793905230239,179,306,225
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,3,456,2,0.994,0.9939124426101495,0.9648259030152229,387.57399312697817,181,323,200
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,4,789,0,0.9953333333333333,0.9952807936150397,0.9727117770954385,354.8500213730149,179,306,225
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,4,789,1,0.9953333333333333,0.9952807936150397,0.9727117770954385,387.7999945100164,181,323,200
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,5,1024,2,0.994,0.9939905786565862,0.9651134343402643,388.1603112029843,179,306,225
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,5,1024,0,0.994,0.9939905786565862,0.9651134343402643,375.301656667958,181,323,200
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,6,2048,1,0.9913333333333333,0.9912068615479935,0.9489080106657378,393.57622369599994,179,306,225
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,6,2048,2,0.9913333333333333,0.9912068615479935,0.9489080106657378,394.8165317319799,181,323,200
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,7,3072,0,0.994,0.9939124426101495,0.9648259030152229,361.21259089699015,179,306,225
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,7,3072,1,0.994,0.9939124426101495,0.9648259030152229,386.85965009592474,181,323,200
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,8,4096,2,0.99,0.9897507298268292,0.9409137914122544,383.57603472901974,179,306,225
