dataset,config,optimization_level,optimization_name,optimization_description,run,seed,gpu_id,circuit_depth,total_gates,two_qubit_gates,accuracy,f1_score,mcc,training_time
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,2,L2,qiskit_medium,27,23552,2,124,196,142,0.9966666666666667,0.9966400755284308,0.9805571131969575,284.5142765309429
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,2,L2,qiskit_medium,28,24576,0,124,196,142,0.9946666666666667,0.9946327660618205,0.9688072542805272,262.3616725340253
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,2,L2,qiskit_medium,29,25600,1,124,196,142,0.9953333333333333,0.9952807936150397,0.9727117770954385,218.22237243701238
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,2,L2,qiskit_medium,30,26624,2,124,196,142,0.9966666666666667,0.9966400755284308,0.9805571131969575,217.21232163591776
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,3,L3,qiskit_heavy,1,42,0,124,196,142,0.9966666666666667,0.9966400755284308,0.9805571131969575,275.56672218895983
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,3,L3,qiskit_heavy,2,123,1,124,196,142,0.996,0.996,0.976810219993713,272.48611678997986
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,3,L3,qiskit_heavy,3,456,2,124,196,142,0.996,0.9959615546218488,0.9766394448969591,275.6454466480063
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,3,L3,qiskit_heavy,4,789,0,124,196,142,0.9973333333333333,0.9973163830309103,0.9844649139608554,267.9944830929162
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,3,L3,qiskit_heavy,5,1024,1,124,196,142,0.9953333333333333,0.995340603358116,0.9730368435381365,281.173670716933
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,3,L3,qiskit_heavy,6,2048,2,124,196,142,0.9926666666666667,0.9926081661625477,0.9569943361344565,285.040900485008
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,3,L3,qiskit_heavy,7,3072,0,124,196,142,0.996,0.9959615546218488,0.9766394448969591,270.06509240402374
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,3,L3,qiskit_heavy,8,4096,1,124,196,142,0.9906666666666667,0.9904504197573457,0.9449265089561836,289.73425857699476
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,3,L3,qiskit_heavy,9,5120,2,124,196,142,0.9953333333333333,0.9952807936150397,0.9727117770954385,286.02793304098304
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,3,L3,qiskit_heavy,10,6144,0,124,196,142,0.996,0.9959615546218488,0.9766394448969591,267.4921356829582
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,3,L3,qiskit_heavy,11,7168,1,124,196,142,0.9993333333333333,0.9993322865173985,0.9961303958175565,284.3281134959543
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,3,L3,qiskit_heavy,12,8192,2,124,196,142,0.9946666666666667,0.9945977654320335,0.9687739754174306,283.57768540701363
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,3,L3,qiskit_heavy,13,9216,0,124,196,142,0.9933333333333333,0.9932247972929835,0.9608674205030172,271.46486209810246
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,3,L3,qiskit_heavy,14,10240,1,124,196,142,0.9966666666666667,0.9966400755284308,0.9805571131969575,280.3738489249954
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,3,L3,qiskit_heavy,15,11264,2,124,196,142,0.9946666666666667,0.9946832186168468,0.9693011272631611,273.7994014619617
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,3,L3,qiskit_heavy,16,12288,0,124,196,142,0.996,0.9959615546218488,0.9766394448969591,278.7423869239865
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,3,L3,qiskit_heavy,17,13312,1,124,196,142,0.9946666666666667,0.994615406162465,0.968759465082397,272.1849815750029
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,3,L3,qiskit_heavy,18,14336,2,124,196,142,0.9933333333333333,0.9932247972929835,0.9608674205030172,280.09358355100267
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,3,L3,qiskit_heavy,19,15360,0,124,196,142,0.9973333333333333,0.9973163830309103,0.9844649139608554,279.7908992319135
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,3,L3,qiskit_heavy,20,16384,1,124,196,142,0.9946666666666667,0.9945977654320335,0.9687739754174306,273.8984511620365
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,3,L3,qiskit_heavy,21,17408,2,124,196,142,0.994,0.9939124426101495,0.9648259030152229,281.97800531901885
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,3,L3,qiskit_heavy,22,18432,0,124,196,142,0.996,0.9959615546218488,0.9766394448969591,283.4846175600542
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,3,L3,qiskit_heavy,23,19456,1,124,196,142,0.9966666666666667,0.9966400755284308,0.9805571131969575,281.60270027897786
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,3,L3,qiskit_heavy,24,20480,2,124,196,142,0.9966666666666667,0.9966400755284308,0.9805571131969575,283.1366170470137
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,3,L3,qiskit_heavy,25,21504,0,124,196,142,0.9953333333333333,0.9952807936150397,0.9727117770954385,281.66410494805314
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,3,L3,qiskit_heavy,26,22528,1,124,196,142,0.9966666666666667,0.9966400755284308,0.9805571131969575,280.63227156107314
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,3,L3,qiskit_heavy,27,23552,2,124,196,142,0.9966666666666667,0.9966400755284308,0.9805571131969575,281.8526755380444
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,3,L3,qiskit_heavy,28,24576,0,124,196,142,0.9946666666666667,0.9946327660618205,0.9688072542805272,281.5162131419638
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,3,L3,qiskit_heavy,29,25600,1,124,196,142,0.9953333333333333,0.9952807936150397,0.9727117770954385,266.95832083700225
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,3,L3,qiskit_heavy,30,26624,2,124,196,142,0.9966666666666667,0.9966400755284308,0.9805571131969575,248.075285007013
