dataset,model,composition,n_maps,noise_level,num_qubits,n_runs,accuracy_mean,accuracy_std,accuracy_ci95,f1_score_mean,f1_score_std,f1_score_ci95,mcc_mean,mcc_std,mcc_ci95,total_time_mean,total_time_std,total_time_ci95
UNSW_NB15,QWE,2map,2,0.0,6,10,0.8580666666666668,0.019174185320791334,0.011884283186805913,0.8586920152548491,0.01682885315363685,0.010430631249303999,0.7047204041087347,0.035732827606402374,0.022147436004977337,812.3543450321929,73.71184496291161,45.68707484073805
UNSW_NB15,QWE,2map,2,0.002,6,10,0.8587999999999999,0.020999235729772827,0.013015461149658568,0.8592456457115997,0.01852107698960651,0.01147948244927229,0.70560045129714,0.03813265604398049,0.02363486508082979,635.4427394768106,38.60600477445179,23.928249663534125
UNSW_NB15,QWE,2map,2,0.01,6,10,0.8380000000000001,0.009625070145647896,0.005965680282630646,0.8406834748921426,0.009277361606521478,0.0057501682973069125,0.6756827398314973,0.016677870751115584,0.010337051386703973,612.6778300306993,16.083684212055093,9.968770754288999
UNSW_NB15,QWE,2map,2,0.05,6,10,0.6414,0.007244921593011826,0.004490448925837549,0.5033881508707373,0.015792120312432944,0.009788057577056804,0.02027604023738173,0.06411846907934741,0.03974103886526819,646.8959703240747,91.8927608598114,56.95572326044265
UNSW_NB15,QWE,3map,3,0.0,6,10,0.8756666666666668,0.010987085572740227,0.006809866190378805,0.8745550893743224,0.008511748133878054,0.005275636150657522,0.7347729329331839,0.022076404077059554,0.013683097008228168,979.3964854250953,72.96961920319123,45.227038548740055
UNSW_NB15,QWE,3map,3,0.002,6,10,0.8740666666666668,0.012786760127878435,0.007925316036071061,0.8729647353589092,0.010170222821383006,0.006303569411690845,0.732274560568669,0.025559498100913517,0.015841941050528448,706.1646664923057,81.56168323943709,50.55245501142512
UNSW_NB15,QWE,3map,3,0.01,6,10,0.8613333333333333,0.019211621996934217,0.011907486679074882,0.8595750100991755,0.01632937133692678,0.010121049211938052,0.7075271727430452,0.036052481386616896,0.022345559470576842,674.3404100381886,13.813107041398778,8.561452443647859
UNSW_NB15,QWE,3map,3,0.05,6,10,0.8221333333333334,0.026845327432129994,0.016638906326831886,0.8031119972293815,0.03380434753032206,0.020952151670294294,0.6290535620798524,0.05640265399386686,0.03495872712900635,716.4074256335938,102.33688359486003,63.42905759744244
UNSW_NB15,QWE,4map,4,0.0,6,10,0.8896,0.007243217346653626,0.004489392623001101,0.8852338752644606,0.0079403996314394,0.004921510679992769,0.7638164730254935,0.015493168452484664,0.00960276529457348,1257.4889556414914,171.88321131417217,106.53431810217425
UNSW_NB15,QWE,4map,4,0.002,6,10,0.8879333333333334,0.006736302975503541,0.004175203840665883,0.8833812087648261,0.007322567231007625,0.004538574190860502,0.7603856621947916,0.014677260583745216,0.00909706035826369,848.1929484771856,20.436059180663868,12.666400708142882
UNSW_NB15,QWE,4map,4,0.01,6,10,0.8688666666666667,0.007006522534374061,0.004342687658439815,0.8615957856141095,0.00789136463416178,0.0048911184738071115,0.7217601984136967,0.015330253793226696,0.009501789742626337,838.4806572945963,33.243995905399295,20.60484213492916
UNSW_NB15,QWE,4map,4,0.05,6,10,0.6978,0.04694314922605064,0.029095665330716135,0.6118664707334568,0.08101281799255994,0.0502122648069312,0.29371962302796034,0.17785082460953294,0.11023308314302911,837.1137269000144,51.040892427211155,31.635472880014937
