dataset,config,model,entanglement,optimization_level,optimization_name,optimization_description,noise_level,num_qubits,run_idx,seed,gpu_id,accuracy,f1_score,mcc,kernel_time,classifier_time,total_time
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0,6,18,15360,0,0.894,0.8941465403283585,0.7708366202758756,271.18069525342435,1.2533649750985205,272.43406022852287
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0,6,19,16384,1,0.8693333333333333,0.8700969948785852,0.721226371519524,274.55773666966707,0.38068930385634303,274.9384259735234
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0,6,20,17408,2,0.882,0.8776448494533765,0.7449140326745637,274.9738262570463,0.31555316923186183,275.2893794262782
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0,6,21,18432,0,0.8693333333333333,0.8702709561315087,0.7223278602841077,280.86980853788555,0.08320830389857292,280.9530168417841
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0,6,22,19456,1,0.8573333333333333,0.8594023517410964,0.7091777236102729,270.88262059306726,1.2230899892747402,272.105710582342
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0,6,23,20480,2,0.872,0.8726223124537287,0.725825733468318,280.7488984228112,0.36105817509815097,281.10995659790933
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0,6,24,21504,0,0.8533333333333334,0.8548972741358245,0.6927868215411191,276.07907956605777,1.2297433479689062,277.3088229140267
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0,6,25,22528,1,0.856,0.856894185329772,0.6927861005948214,279.14438765402883,0.08886171691119671,279.23324937094003
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0,6,26,23552,2,0.8833333333333333,0.8838365661346347,0.7499389002358935,279.5838859002106,0.3667493900284171,279.950635290239
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0,6,27,24576,0,0.8606666666666667,0.8620962021642825,0.7077438249977396,272.83951086131856,1.5125232278369367,274.3520340891555
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0,6,28,25600,1,0.838,0.8400698604354645,0.6641047317144095,274.3493266571313,0.37201841874048114,274.7213450758718
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0,6,29,26624,2,0.8686666666666667,0.8695882749964906,0.720734626130475,273.8424575589597,0.3841793751344085,274.22663693409413
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0003,6,0,42,0,0.8393333333333334,0.841582637164163,0.670038000962013,222.4380680322647,0.8987940857186913,223.3368621179834
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0003,6,1,123,1,0.8686666666666667,0.8698216170038541,0.7230308533658223,228.37077925959602,0.09284728020429611,228.46362653980032
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0003,6,2,456,2,0.8653333333333333,0.8662134992588988,0.7131037360818568,228.0681750709191,0.08751707710325718,228.15569214802235
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0003,6,3,789,0,0.8386666666666667,0.8405127314814814,0.6629798267471976,222.0993417771533,1.1931525846011937,223.2924943617545
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0003,6,4,1024,1,0.884,0.8795892121301848,0.7500059519531984,228.63408332271501,0.09189611114561558,228.72597943386063
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0003,6,5,2048,2,0.8513333333333334,0.8535477256610148,0.6971314281036547,228.49040652485564,0.0903692003339529,228.5807757251896
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0003,6,6,3072,0,0.8493333333333334,0.8515334202520644,0.6921626177857496,228.73580093169585,0.3931432478129864,229.12894417950884
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0003,6,7,4096,1,0.8586666666666667,0.8600974275737302,0.7032938784707442,215.5823573623784,1.368090971838683,216.95044833421707
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0003,6,8,5120,2,0.8433333333333334,0.8454063674115088,0.6763234154321751,228.4580468069762,0.07559027709066868,228.53363708406687
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0003,6,9,6144,0,0.8926666666666667,0.8884841143008412,0.7710330906909637,213.6463564792648,1.0275011309422553,214.67385761020705
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0003,6,10,7168,1,0.87,0.8711807352455894,0.7262353149271447,228.8194543197751,0.06605756701901555,228.88551188679412
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0003,6,11,8192,2,0.8613333333333333,0.862371841858324,0.705578465990511,227.78937936061993,0.9177298997528851,228.70710926037282
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0003,6,12,9216,0,0.8526666666666667,0.8489584193002565,0.67475594153461,228.15432730317116,0.09423683304339647,228.24856413621455
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0003,6,13,10240,1,0.8613333333333333,0.8625325522531667,0.7072330352492825,228.22143634501845,0.6868676976300776,228.90830404264852
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0003,6,14,11264,2,0.8446666666666667,0.8466023431913628,0.6779316449272137,227.92646876489744,0.4009972857311368,228.32746605062857
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0003,6,15,12288,0,0.8706666666666667,0.8713837286103321,0.7235686990346054,226.5400930698961,0.07718187011778355,226.61727494001389
