dataset,config,feature_map,reps,entanglement,optimization,optimization_level,optimization_name,optimization_description,run,seed,gpu_id,accuracy,f1_score,mcc,training_time,circuit_depth,total_gates,two_qubit_gates
IoT_Original_Distribution,6q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,3,456,2,0.9486666666666667,0.95253801453372,0.7607320737467842,272.56144549592864,124,196,142
IoT_Original_Distribution,6q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,4,789,0,0.9546666666666667,0.9573529970495248,0.7754009734327173,224.59017422702163,124,204,150
IoT_Original_Distribution,6q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,4,789,1,0.9546666666666667,0.9573529970495248,0.7754009734327173,270.0168206070084,124,196,142
IoT_Original_Distribution,6q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,5,1024,2,0.9546666666666667,0.9569284538432317,0.7673304473147916,268.21988751308527,124,204,150
IoT_Original_Distribution,6q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,5,1024,0,0.9546666666666667,0.9569284538432317,0.7673304473147916,199.29524930892512,124,196,142
IoT_Original_Distribution,6q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,6,2048,1,0.9573333333333334,0.9588164839803776,0.7701949411529486,272.49369668599684,124,204,150
IoT_Original_Distribution,6q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,6,2048,2,0.9533333333333334,0.9554332680423616,0.7562137208034863,271.96776161296293,124,196,142
IoT_Original_Distribution,6q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,7,3072,0,0.9613333333333334,0.9626774386072172,0.7920982952477333,205.25023654603865,124,204,150
IoT_Original_Distribution,6q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,7,3072,1,0.9533333333333334,0.9551979853699486,0.7522266687925445,269.11698072508443,124,196,142
IoT_Original_Distribution,6q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,8,4096,2,0.9526666666666667,0.9554175125808769,0.7639370639604357,270.7158492479939,124,204,150
IoT_Original_Distribution,6q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,8,4096,0,0.9526666666666667,0.9554175125808769,0.7639370639604357,209.60708565893583,124,196,142
IoT_Original_Distribution,6q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,9,5120,1,0.9533333333333334,0.9551979853699486,0.7522266687925445,267.9534021379659,124,204,150
IoT_Original_Distribution,6q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,9,5120,2,0.9466666666666667,0.9495809888718288,0.7292646491487936,263.98066622496117,124,196,142
IoT_Original_Distribution,6q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,10,6144,0,0.9613333333333334,0.9631685940123375,0.8009225293607383,253.5033133419929,124,204,150
IoT_Original_Distribution,6q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,10,6144,1,0.9493333333333334,0.9527833215788977,0.7563495715972772,270.4551749039674,124,196,142
IoT_Original_Distribution,6q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,11,7168,2,0.9533333333333334,0.9553165064102563,0.7542139235406125,279.2442582999356,124,204,150
IoT_Original_Distribution,6q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,11,7168,0,0.956,0.957644661430694,0.7647778196568501,269.7114566039527,124,196,142
IoT_Original_Distribution,6q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,12,8192,1,0.9593333333333334,0.9614111283512563,0.7930530351829883,245.55550907109864,124,204,150
