status,dataset,model,device,entanglement,optimization_level,num_qubits,run_idx,seed,gpu_id,aggregate_depth,aggregate_two_qubit_gates,mean_readout_error,accuracy,balanced_accuracy,f1_score,mcc,roc_auc,g_mean,kernel_time,classifier_time,total_time
success,IoT_Original_Distribution,QVE,ideal,full,0,6,1,123,0,126,150,,0.962,0.959959607345827,0.9642948135792173,0.8145445086835679,0.9903193315902912,0.9599563185778653,401.26407613093033,1.6822842329274863,402.9463603638578
success,IoT_Original_Distribution,QVE,ideal,full,0,6,2,456,1,126,150,,0.944,0.9468476508070702,0.9488280005492996,0.7501378391680188,0.9724609772517337,0.9468411562012841,400.3399664480239,1.3653361310716718,401.7053025790956
success,IoT_Original_Distribution,QVE,ideal,full,0,6,3,789,2,126,150,,0.9486666666666667,0.9335321653906972,0.9522169191565624,0.7540465406697309,0.9658384606954424,0.9333460817583823,383.2822429499356,5.383744418970309,388.6659873689059
success,IoT_Original_Distribution,QVE,ideal,full,0,6,4,1024,0,126,150,,0.9413333333333334,0.9390196170525887,0.9463912386706949,0.7369966615990751,0.9738387111925227,0.9390152938609688,377.43279882497154,5.18044741009362,382.61324623506516
success,IoT_Original_Distribution,QVE,ideal,full,0,6,5,2048,1,126,150,,0.9533333333333334,0.9297512250872826,0.9559918064551846,0.7663867213399324,0.9435390018735095,0.929297531732208,394.4072971229907,1.7886598460609093,396.1959569690516
success,IoT_Original_Distribution,QVE,ideal,full,0,6,6,3072,2,126,150,,0.9606666666666667,0.93062013683403,0.962288437232072,0.7928542048804118,0.9520141530850281,0.9298841909184347,395.58458811987657,1.6687023239210248,397.2532904437976
success,IoT_Original_Distribution,QVE,ideal,full,0,6,7,4096,0,126,150,,0.9526666666666667,0.9420960343181,0.955838722862345,0.7723451313775843,0.9641476054044745,0.9420060875757063,393.35516521695536,3.176683543017134,396.5318487599725
success,IoT_Original_Distribution,QVE,ideal,full,0,6,8,5120,1,126,150,,0.9526666666666667,0.929383307500822,0.9554175125808769,0.7639370639604357,0.9723200726441533,0.9289408640807164,389.85707848891616,5.409131153021008,395.26620964193717
success,IoT_Original_Distribution,QVE,ideal,full,0,6,9,6144,2,126,150,,0.9386666666666666,0.9343697650024267,0.9440694876820784,0.7263229935789228,0.9720643568748402,0.9343547801151177,394.0151459639892,1.8676644498482347,395.88281041383743
success,IoT_Original_Distribution,QVE,FakeKolkataV2,full,0,6,0,42,0,139,150,0.012177777777777777,0.944,0.9373131056941117,0.9485039835170819,0.7430703944213387,0.97312375077628,0.937276928860285,328.96885135397315,2.491992346011102,331.46084369998425
success,IoT_Original_Distribution,QVE,FakeKolkataV2,full,0,6,1,123,1,139,150,0.012177777777777777,0.9613333333333334,0.9627698714636856,0.9637978890023834,0.8139207284465416,0.9902045204285588,0.9627682460267007,328.4274490418611,2.4025528240017593,330.83000186586287
success,IoT_Original_Distribution,QVE,FakeKolkataV2,full,0,6,2,456,2,139,150,0.012177777777777777,0.95,0.9533370907895355,0.9539719970523214,0.7718856181121257,0.9730820012629229,0.9533282325072031,332.29371115996037,1.2462696749716997,333.53998083493207
success,IoT_Original_Distribution,QVE,FakeKolkataV2,full,0,6,3,789,0,139,150,0.012177777777777777,0.9486666666666667,0.9335321653906972,0.9522169191565624,0.7540465406697309,0.9654209655618702,0.9333460817583823,328.1641367599368,2.830291262944229,330.99442802288104
