dataset,model,entanglement,optimization_level,device,num_qubits,n_runs,mean_readout_error,aggregate_depth,accuracy_mean,accuracy_std,accuracy_ci95,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_ci95,f1_score_mean,f1_score_std,f1_score_ci95,mcc_mean,mcc_std,mcc_ci95,roc_auc_mean,roc_auc_std,roc_auc_ci95,g_mean_mean,g_mean_std,g_mean_ci95,total_time_mean,total_time_std,total_time_ci95
UNSW_NB15,QSVC,full,0,FakeCairoV2,6,10,0.026325925925925926,135.0,0.8586666666666668,0.01785815164699062,0.011068597065014807,0.8535307247837641,0.006785124077497269,0.004205463473181078,0.8592147718543789,0.015510262876087108,0.009613360528092285,0.7051645810917859,0.03159803463132485,0.01958466476789361,0.9506438211921011,0.004401136767870013,0.002727852830154678,0.8512962331617719,0.0084745686357227,0.005252592058956665,288.6578793239663,71.74752869557659,44.469579004597065
UNSW_NB15,QSVC,full,0,FakeSherbrooke,6,10,0.04147699311023622,381.0,0.8588000000000001,0.01680329185856004,0.01041478819447627,0.8534336137550188,0.0061215452390233575,0.003794173047994438,0.8593322192215087,0.014422072722449537,0.008938893283171082,0.7050397233649608,0.03063449976522357,0.01898745967064799,0.9504670404254185,0.003946404291158376,0.002446006721072861,0.8512540336725893,0.00815346374182738,0.005053569183779627,792.2138956792885,120.5826868015686,74.73792358843345
UNSW_NB15,QSVC,full,0,ideal,6,10,,124.0,0.858,0.01786920932708856,0.011075450686145221,0.8528887218974835,0.006534510107801767,0.004050131325473015,0.8585387741000888,0.015376565420556097,0.00953049398663026,0.7042851086700782,0.03248926364094379,0.02013705423098715,0.9509844317302699,0.004757605445612567,0.0029487944056449853,0.8505165171063599,0.008484863408265708,0.005258972825085601,281.7300395517144,8.548990031327378,5.298718917841473
UNSW_NB15,QSVC,full,3,FakeCairoV2,6,10,0.026325925925925926,134.0,0.8577999999999999,0.01774455228520768,0.010998187451115592,0.8532537561685529,0.0072060424228982435,0.00446635136654272,0.8584190682898752,0.015368050579071434,0.009525216433200923,0.7039600569340502,0.031902444458290005,0.019773339933381748,0.9508281719428874,0.003783808713325544,0.002345228937841966,0.8510204320809771,0.008847401292766219,0.0054836761338972525,282.85962825209134,54.84274399877022,33.99188489725032
UNSW_NB15,QSVC,full,3,FakeSherbrooke,6,10,0.04147699311023622,311.0,0.8568,0.017962374942647377,0.011133195332921605,0.8521091917557388,0.0070896473061512295,0.004394208925764133,0.8574140496997789,0.01546550399955828,0.009585618689005381,0.7020593803375353,0.033314079241707976,0.020648280236805927,0.9510059178282839,0.003820549122287591,0.002368000879241248,0.8498039285233062,0.00877807882841032,0.005440709625342679,686.665806586307,97.47027659192437,60.41270332662676
UNSW_NB15,QSVC,full,3,ideal,6,10,,124.0,0.8569333333333333,0.018542443803938637,0.011492725738000056,0.8516516816194676,0.006485706122664138,0.004019882302095144,0.8574897185350545,0.016039199559565332,0.009941198881022406,0.7018479540510073,0.033960542403072426,0.021048962255413632,0.9518456396711251,0.0035809870899516775,0.0022195187932774908,0.8493330680833804,0.00817644499238622,0.005067813110447637,277.08246932009934,11.317891064848755,7.014901558619743
UNSW_NB15,QVE,full,0,FakeCairoV2,6,10,0.026325925925925926,139.0,0.8888666666666667,0.006600037411042489,0.00409074556879818,0.8550314897860091,0.011015287910490385,0.006827346180414647,0.8850378385116159,0.007268769203624176,0.0045052298280299635,0.7608556159225586,0.014353949880425236,0.00889667030824088,0.944971619336072,0.003373809981777758,0.0020911090912656624,0.8459576262623478,0.01390863215705581,0.008620659523736396,346.88191836092153,57.17327390357843,35.436362297498874
UNSW_NB15,QVE,full,0,FakeSherbrooke,6,10,0.04147699311023622,385.0,0.8899333333333332,0.005383559793425031,0.003336764929918019,0.8553824570185788,0.009400918343209236,0.005826749556112349,0.8860139555055948,0.0060126218335875056,0.0037266616218653036,0.7634515557155137,0.011840268339932644,0.007338674348106516,0.9452282777641617,0.0022829078184862517,0.0014149609253460693,0.8460746401054215,0.011742320029961024,0.0072779653566215135,849.159831965086,125.64263728095507,77.87411338748778
UNSW_NB15,QVE,full,0,ideal,6,10,,126.0,0.8879999999999999,0.003987635209983651,0.0024715619093207,0.8534668908761539,0.007661084612354235,0.004748389437572275,0.8840443006508408,0.004211107487514358,0.002610071461937552,0.7592324452540752,0.009846911366978059,0.0061031788961407474,0.9450887251599166,0.0036959873038265776,0.0022907966642987223,0.8440675841764914,0.01019767285966063,0.006320583121682799,375.200886667578,70.19910094397149,43.50985354108909
UNSW_NB15,QVE,full,3,FakeCairoV2,6,10,0.026325925925925926,138.0,0.8890666666666667,0.006712435483746333,0.004160410616012221,0.8541002945828806,0.010045891713741723,0.0062265081927958725,0.8850616269306952,0.00740395194111963,0.00458901695679113,0.7613775125393102,0.014441513493906885,0.008950942798157181,0.9448036584364589,0.00406113182618346,0.0025171155839919987,0.8446365761237674,0.012245002906360948,0.007589531431338491,347.76017566993835,71.22013224543966,44.142695298182325
